#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#RIK, _2MASS, EWLi, e_EWLi, EWHa, e_EWHa, SpT, AV, D, _2M, Simbad, RA, DEC, MatchID, MatchRA, MatchDEC, pmRA, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@float, string, float, float, float, float, string, float, float, string, string, ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
RIK,_2MASS,EWLi,e_EWLi,EWHa,e_EWHa,SpT,AV,D,_2M,Simbad,RA,DEC,MatchID,MatchRA,MatchDEC,pmRA,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d_,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
151,b'J16155987-2325043',0.490000009536743,0.0299999993294477,-0.800000011920929,0.0399999991059303,b'M0.0',0,0,b'2M',b'Simbad',243.999416666667,-23.4179166666667,49585860,243.99946,-23.417886,-8.12812,-25.0634,10.438,STAR,2mass,0.180776615030864,20180610,,,333-084024,16155987-2325043,,J161559.85-232504.4,6050338056421388032,11489757,,tmgaia,1.06818,1.02454,hsoy,NaN,NaN,,352.156559,19.34028,246.26295,-2.095737,13.328,0.042,12.219,0.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.376,0.027,8.669,0.057,8.526,0.026,EAA-212-111-000-0-0,20.4,8.326,0.023,8.251,0.02,8.22,0.023,8.381,0.323,11.4501,0.000345996,0.031,gaiav,,3828,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.235994,NaN,0,NaN,,,NaN
186,b'J16202498-2150240',0.469999998807907,0.0199999995529652,-4.6100001335144,0.0900000035762787,b'M2.0',0.200000002980232,0,b'2M',b'Simbad',245.104083333333,-21.8399722222222,50060196,245.1041,-21.84002,-18.3348,-26.1344,12.436,STAR,2mass,0.180792077271361,20180610,,,341-080723,16202498-2150240,,J162024.97-215024.2,6052094354447971968,,,tmgaia,2.32901,2.32901,hsoy,NaN,NaN,,354.123048,19.64473,246.99794,-0.3668,15.979,0.162,15.016,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.871,0.027,10.111,0.022,9.881,0.026,AAA-222-111-sss-0-0,26.1,9.775,0.024,9.673,0.021,9.553,0.055,8.415,NaN,13.5266,0.00071574,0.018,gaiaj,,3344,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.2642,NaN,0,NaN,,,NaN
65,b'J16023587-2320170',0.529999971389771,0.0299999993294477,-8.46000003814697,1.3400000333786,b'M3.5',0.600000023841858,1,b'2M',b'Simbad',240.649541666667,-23.3380833333333,9737198,240.649486,-23.338088,-7.89696,-21.9162,12.9,STAR,2mass,0.184769273125838,20180610,,,334-079109,16023587-2320170,,J160235.85-232017.2,6242360615387944704,11464750,,tmgaia,2.08952,2.0895,hsoy,NaN,NaN,,349.94676,21.615511,243.223766,-2.585824,17.571,0.162,16.279,0.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.163,0.023,10.475,0.023,10.202,0.025,AAA-222-111-000-0-0,9.9,10.024,0.021,9.787,0.019,8.314,0.021,7.406,0.145,14.0901,0.000947486,0.017,gaiaj,,3172,159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.159476,NaN,0,NaN,,,NaN
128,b'J16133840-2443309',0.330000013113022,0.0199999995529652,-10.5600004196167,0.0700000002980232,b'M3.5',0.600000023841858,0,b'2M',b'Simbad',243.41,-24.7253333333333,68504665,243.410001,-24.725282,-14.6897,-25.2324,13.093,STAR,2mass,0.184828927998875,20180610,,,327-079557,16133840-2443309,,J161338.39-244331.3,6049690066117823616,11485553,,tmgaia,2.09012,2.09012,hsoy,NaN,NaN,,350.757139,18.84023,245.963505,-3.477572,17.772,0.162,15.985,0.206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.344,0.026,10.632,0.022,10.348,0.024,AAA-222-111-000-0-0,23.1,10.255,0.024,10.075,0.021,9.943,0.08,8.584,0.392,14.2898,0.00104939,0.018,gaiaj,,3241,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.320474,NaN,0,NaN,,,NaN
95,b'J16093108-2041460',0.529999971389771,0.0299999993294477,-9.0600004196167,0.0599999986588955,b'M4.5',1,0,b'2M',b'Simbad',242.379583333333,-20.6961111111111,48963636,242.37953,-20.696129,-12.7848,-23.2377,13.104,STAR,2mass,0.19080633524976,20180610,,,347-077412,16093108-2041460,,J160931.09-204146.2,6243904810750603520,11479018,,tmgaia,1.99639,1.98862,hsoy,NaN,NaN,,353.198209,22.292179,244.297323,0.312422,17.772,0.162,16.889,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.129,0.028,10.452,0.024,10.138,0.023,AAA-222-111-000-0-0,26.6,9.944,0.023,9.711,0.021,9.537,0.046,8.6,NaN,14.4218,0.00112376,0.018,gaiaj,,2839,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.325253,NaN,0,NaN,,,NaN
23,b'J15564244-2039339',0.540000021457672,0.0199999995529652,-3.75999999046326,0.100000001490116,b'M3.5',0.600000023841858,1,b'2M',b'Simbad',239.176875,-20.6595,220764985,239.176864,-20.659448,-13.241,-25.2162,13.062,STAR,2mass,0.190831863189191,20180610,,,347-076073,15564244-2039339,,J155642.45-203934.1,6246729387401678592,11451370,,tmgaia,2.091,2.09099,hsoy,NaN,NaN,,350.959992,24.47381,241.350911,-0.23339,17.772,0.162,16.172,0.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.313,0.023,10.607,0.026,10.28,0.021,AAA-222-111-000-0-0,15.8,10.06,0.023,9.79,0.02,7.565,0.019,4.628,0.028,14.259,0.00103286,0.017,gaiaj,,3199,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.263156,NaN,0,NaN,,,NaN
227,b'J16254925-2554371',0.469999998807907,0.0199999995529652,-1.39999997615814,0.0299999993294477,b'M0.0',1.20000004768372,0,b'2M',b'Simbad',246.455166666667,-25.9103611111111,98686286,246.455222,-25.910342,-18.3299,-24.7018,12.013,STAR,2mass,0.191931095339982,20180610,,,321-085752,16254925-2554371,,J162549.23-255437.4,6045897987951552640,13672686,,tmgaia,2.25504,2.25507,hsoy,NaN,NaN,,351.797373,16.012453,248.883249,-4.180655,15.646,0.113,14.337,0.217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.615,0.024,9.778,0.025,9.495,0.023,AAA-222-111-000-0-0,28.7,9.352,0.023,9.296,0.02,9.224,0.04,8.226,NaN,13.0038,0.000555825,0.018,gaiaj,,3417,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.660654,NaN,0,NaN,,,NaN
174,b'J16191473-2532314',0.340000003576279,0.0199999995529652,0.589999973773956,0.0199999995529652,b'K4.5',0.699999988079071,0,b'2M',b'Simbad',244.811416666667,-25.5420277777778,98529541,244.811402,-25.54208,-11.2679,-24.447,11.034,STAR,2mass,0.193942133610557,20180610,,,323-085990,16191473-2532314,,J161914.72-253231.5,6048773107778242944,13670052,,tmgaia,2.22739,2.22669,hsoy,NaN,NaN,,351.041579,17.355762,247.358027,-4.06107,14.275,0.024,12.989,0.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.662,0.023,8.975,0.022,8.73,0.019,AAA-222-111-000-0-0,21.9,8.599,0.023,8.601,0.019,8.62,0.04,8.222,0.432,12.0085,0.000347377,0.017,gaiaj,,3598,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,1.17651,NaN,0,NaN,,,NaN
96,b'J16093164-2229224',0.379999995231628,0.0700000002980232,-4.90000009536743,0.100000001490116,b'M2.0',0.899999976158142,1,b'2M',b'Simbad',242.381916666667,-22.4895555555556,48965883,242.381858,-22.489561,-12.9567,-20.6274,11.739,STAR,2mass,0.196119942856296,20180610,,,338-080614,16093164-2229224,,J160931.64-222922.5,6242475857949905408,11479033,,tmgaia,2.25237,2.24204,hsoy,NaN,NaN,,351.793793,21.062043,244.630231,-1.449847,15.879,-0.034,14.344,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.143,0.028,9.383,0.023,9.148,0.027,AAA-222-111-000-0-0,16.3,8.872,0.021,8.655,0.019,6.17,0.014,4.228,0.03,12.849,0.000516223,0.018,gaiaj,,3330,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.251033,NaN,0,NaN,,,NaN
205,b'J16224408-2142222',0.529999971389771,0.0399999991059303,-3.35999989509583,0.0500000007450581,b'M3.5',0.600000023841858,0,b'2M',b'Simbad',245.683625,-21.7061666666667,202875310,245.683679,-21.706189,-12.3448,-26.146,12.641,STAR,2mass,0.19770220638608,20180610,,,342-079955,16224408-2142222,,J162244.06-214222.3,6052110881485436928,11497904,,tmgaia,2.35824,2.35581,hsoy,NaN,NaN,,354.607501,19.330044,247.506576,-0.145672,17.271,0.162,15.963,0.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.875,0.024,10.116,0.025,9.848,0.021,AAA-222-111-000-0-0,9.1,9.706,0.023,9.54,0.02,9.49,0.042,8.872,0.467,13.8471,0.000838501,0.017,gaiaj,,2987,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.34701,NaN,0,NaN,,,NaN
42,b'J15593807-2603233',0.810000002384186,0.0799999982118607,-16.2399997711182,0.109999999403954,b'M5.5',0.699999988079071,0,b'2M',b'Simbad',239.908625,-26.0565277777778,66750314,239.908643,-26.056475,NaN,NaN,13.024,STAR,2mass,0.198718011493263,20180610,,,320-083587,15593807-2603233,,J155938.06-260323.6,6235428332021277824,13652751,,tmgaia,NaN,NaN,,NaN,NaN,,347.392322,20.150235,243.101178,-5.383603,17.366,0.162,16.528,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.142,0.024,10.526,0.024,10.246,0.023,AAA-222-111-000-0-0,20.3,10.072,0.023,9.818,0.02,9.606,0.047,8.984,NaN,14.2925,0.00105083,0.017,gaiaj,,2947,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.106668,NaN,0,NaN,,,NaN
127,b'J16133834-2158518',0.430000007152557,0.0399999991059303,-4.61999988555908,0.119999997317791,b'M4.5',0.800000011920929,0,b'2M',b'Simbad',243.409791666667,-21.9811111111111,49405502,243.409751,-21.98107,-9.05353,-20.7559,13.801,STAR,2mass,0.200833719587256,20180610,,,341-079635,16133834-2158518,,J161338.33-215852.0,6242788428489380608,,,tmgaia,2.06682,2.0668,hsoy,NaN,NaN,,352.887053,20.714828,245.473915,-0.777318,18.472,0.162,17.066,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.955,0.027,11.28,0.026,10.996,0.028,AAA-222-111-000-0-0,14.7,10.819,0.022,10.626,0.02,10.597,0.101,8.416,NaN,15.0503,0.00157761,0.018,gaiaj,,3173,159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.274336,NaN,0,NaN,,,NaN
41,b'J15590864-2600545',0.490000009536743,0.0500000007450581,-7.26999998092651,0.349999994039536,b'M3.5',0,0,b'2M',b'Simbad',239.786041666667,-26.0151111111111,66744834,239.786012,-26.015163,-16.3921,-22.6045,13.391,STAR,2mass,0.21001470518494,20180610,,,320-083497,15590864-2600545,,J155908.62-260054.7,6235408334647861504,13652187,,tmgaia,2.09011,2.0901,hsoy,NaN,NaN,,347.33825,20.256408,242.984429,-5.365245,17.442,NaN,16.292,0.172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.678,0.027,11.016,0.024,10.757,0.021,AAA-222-111-000-0-0,16,10.656,0.023,10.459,0.02,10.438,0.092,7.715,NaN,14.5675,0.00121326,0.018,gaiaj,,3138,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.123145,NaN,0,NaN,,,NaN
208,b'J16231741-2159067',0.610000014305115,0.0299999993294477,-5.03000020980835,0.349999994039536,b'M3.5',0.600000023841858,0,b'2M',b'Simbad',245.822541666667,-21.9852777777778,203058723,245.822576,-21.985227,-11.1766,-24.1542,13.043,STAR,2mass,0.215758460376868,20180610,,,341-081152,16231741-2159067,,J162317.40-215907.1,6052043811275879936,,,tmgaia,2.1738,2.15561,hsoy,NaN,NaN,,354.475508,19.049075,247.679352,-0.399901,17.57,0.162,16.552,0.172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.216,0.024,10.42,0.022,10.159,0.019,AAA-222-111-000-0-0,12.7,10.017,0.023,9.849,0.022,9.73,0.05,8.985,NaN,14.2828,0.00104563,0.017,gaiaj,,2921,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.327395,NaN,0,NaN,,,NaN
214,b'J16235790-2602296',0.389999985694885,0.0199999995529652,-1.00999999046326,0.0299999993294477,b'M0.0',0.899999976158142,0,b'2M',b'Simbad',245.991291666667,-26.0416388888889,392252354,245.99125,-26.041592,-15.2017,-19.2096,12.386,STAR,2mass,0.216001728332907,20180610,,,320-086892,16235790-2602296,,J162357.89-260230.0,6045517282050866432,13671847,,tmgaia,2.23496,2.23496,hsoy,NaN,NaN,,351.405409,16.234742,248.491594,-4.377274,16.047,0.056,14.429,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.955,0.021,10.196,0.023,9.966,0.023,AAA-222-111-000-0-0,13.8,9.828,0.024,9.756,0.019,9.525,0.046,8.375,NaN,13.3969,0.000671865,0.017,gaiaj,,3529,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.497287,NaN,0,NaN,,,NaN
245,b'J16300275-2727006',0.419999986886978,0.0399999991059303,-3.65000009536743,0.189999997615814,b'M1.5',0.100000001490116,0,b'2M',b'Simbad',247.5115,-27.4501388888889,323112891,247.511467,-27.450192,-17.3057,-17.0658,12.277,STAR,2mass,0.218338676613146,20180610,,,313-089857,16300275-2727006,,J163002.74-272701.0,6044388495925078528,14555538,,tmgaia,2.37126,2.41046,hsoy,NaN,NaN,,351.255398,14.283838,250.060059,-5.554306,15.867,0.155,14.419,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.681,0.027,9.928,0.028,9.751,0.027,AAA-222-111-000-0-0,13.7,9.554,0.023,9.459,0.02,9.516,0.07,8.886,NaN,13.3865,0.000668465,0.018,gaiaj,,3466,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
82,b'J16071403-1702425',0.709999978542328,0.0399999991059303,-3.70000004768372,0.0900000035762787,b'M3.5',0.699999988079071,1,b'2M',b'Simbad',241.808416666667,-17.0451944444444,411029368,241.808462,-17.045151,-8.99251,-21.7455,13.461,STAR,2mass,0.220922421456208,20180610,,,365-073612,16071403-1702425,1237668627843515125,J160714.01-170242.7,6249306608297742720,8829880,,tmgaia,2.05037,2.05036,hsoy,NaN,NaN,,355.736248,25.16005,243.08529,3.7988,18.171,0.162,16.323,0.24,20.7067,0.0907075,17.4582,0.00523575,15.8758,0.00361781,14.3658,0.00383602,13.5131,0.00377249,11.754,0.023,11.045,0.022,10.754,0.021,AAA-222-111-000-0-0,28.8,10.563,0.023,10.249,0.02,8.097,0.021,6.471,0.066,14.6334,0.00125647,0.017,gaiaj,,3254,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.254843,NaN,0,NaN,,,NaN
69,b'J16032599-2627320',0.829999983310699,0.0700000002980232,-9.27000045776367,0.109999999403954,b'M4.5',0.400000005960464,0,b'2M',b'Simbad',240.85825,-26.4589444444444,67177335,240.858305,-26.458907,-11.1838,-18.0166,13.554,STAR,2mass,0.222693177484796,20180610,,,318-085142,16032599-2627320,,J160325.98-262732.2,6043191952396200704,,,tmgaia,2.09011,2.0901,hsoy,NaN,NaN,,347.742744,19.267932,244.019769,-5.609916,17.968,0.162,16.844,0.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.68,0.022,11.046,0.026,10.771,0.021,AAA-222-111-000-0-0,18.7,10.652,0.021,10.425,0.021,10.187,0.077,8.975,NaN,14.8185,0.00138817,0.017,gaiaj,,3173,159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.151803,NaN,0,NaN,,,NaN
233,b'J16262016-2233124',0.340000003576279,0.0399999991059303,-4.53000020980835,0.0900000035762787,b'M3.5',0.800000011920929,0,b'2M',b'Simbad',246.584,-22.5535277777778,203995619,246.584029,-22.553472,-9.36968,-29.0876,13.211,STAR,2mass,0.222747890170205,20180610,,,338-082945,16262016-2233124,,,6051764569680830080,,,tmgaia,2.14072,2.14071,hsoy,NaN,NaN,,354.512821,18.144537,248.466127,-0.847675,17.135,0.167,14.406,1.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.452,0.024,10.672,0.023,10.414,0.019,AAA-222-111-000-0-0,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.4131,0.0011187,0.017,gaiaj,,3709,167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.747785,NaN,0,NaN,,,NaN
10,b'J15540358-2920154',0.46000000834465,0.0299999993294477,-1.75,0.0399999991059303,b'M1.5',0,0,b'2M',b'Simbad',238.514875,-29.3376666666667,24130764,238.514933,-29.337624,-19.8215,-19.5032,10.931,STAR,2mass,0.238169190597284,20180610,,,304-083941,15540358-2920154,,J155403.57-292015.6,6041105938319563136,13014427,,tmgaia,2.38689,2.38689,hsoy,NaN,NaN,,344.06188,18.595332,242.562769,-8.848081,13.863,0.062,12.545,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.641,0.029,8.986,0.032,8.735,0.025,AAA-222-111-000-0-0,19.4,8.567,0.023,8.53,0.021,8.448,0.024,8.35,0.302,11.8551,0.000345996,0.019,gaiaj,,3775,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.136406,NaN,0,NaN,,,NaN
103,b'J16101445-1951377',0.629999995231628,0.0199999995529652,-4.90000009536743,0.0399999991059303,b'M4.0',0.600000023841858,0,b'2M',b'Simbad',242.56025,-19.8604166666667,49041090,242.560227,-19.860481,-10.8365,-22.8649,12.973,STAR,2mass,0.244342221606735,20180610,,,351-079060,16101445-1951377,,J161014.45-195137.8,6245656195335255296,8834417,,tmgaia,1.98802,1.98801,hsoy,NaN,NaN,,353.986648,22.735517,244.310276,1.164988,17.479,NaN,16.101,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.214,0.023,10.499,0.024,10.234,0.021,AAA-222-111-000-0-0,11.5,10.089,0.023,9.92,0.021,9.59,0.046,7.947,0.229,14.1749,0.0009892799,0.017,gaiaj,,3203,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.308868,NaN,0,NaN,,,NaN
193,b'J16212953-2529431',0.28999999165535,0.0199999995529652,-4.28999996185303,0.0599999986588955,b'M2.5',0.699999988079071,0,b'2M',b'Simbad',245.373125,-25.4953055555556,322928241,245.373052,-25.495322,-0.457099,-25.3567,12.825,STAR,2mass,0.244484336759687,20180610,,,323-086223,16212953-2529431,,J162129.53-252943.4,6048608902590555904,13670619,,tmgaia,2.71098,2.71096,hsoy,NaN,NaN,,351.43655,17.014137,247.851032,-3.929857,17.343,NaN,15.543,0.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.175,0.024,10.432,0.024,10.193,0.021,AAA-222-111-000-0-0,9.5,10.035,0.023,9.897,0.021,9.545,0.102,5.379,0.306,13.9663,0.000890074,0.017,gaiaj,,3297,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.977115,NaN,0,NaN,,,NaN
88,b'J16082078-2131234',0.699999988079071,0.0399999991059303,-5.61999988555908,0.189999997615814,b'M4.5',0.699999988079071,0,b'2M',b'Simbad',242.086541666667,-21.5231666666667,48873474,242.086615,-21.523192,-14.9507,-23.7927,13.594,STAR,2mass,0.261977890820804,20180610,,,343-080624,16082078-2131234,,J160820.77-213123.7,6243719096363171840,,,tmgaia,2.0353,2.03529,hsoy,NaN,NaN,,352.345481,21.925352,244.182068,-0.550954,18.171,0.162,17.017,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.757,0.023,11.135,0.023,10.834,0.023,AAA-222-111-000-0-0,33.4,10.671,0.023,10.464,0.021,10.26,0.072,8.898,NaN,14.8386,0.00140344,0.017,gaiaj,,2970,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.261814,NaN,0,NaN,,,NaN
223,b'J16252883-2607538',0.550000011920929,0.0199999995529652,-2.85999989509583,0.0399999991059303,b'M2.5',0.899999976158142,1,b'2M',b'Simbad',246.370041666667,-26.1316111111111,98685850,246.370123,-26.131642,-13.3645,-29.9694,12.509,STAR,2mass,0.285423852811902,20180610,,,320-087071,16252883-2607538,,J162528.81-260754.0,6045876238236753536,13672535,,tmgaia,2.25669,2.25511,hsoy,NaN,NaN,,351.57288,15.921688,248.842967,-4.411324,16.732,0.076,15.195,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.885,0.024,10.091,0.022,9.854,0.021,AAA-222-111-000-0-0,12.2,9.746,0.023,9.612,0.02,9.239,0.035,7.428,0.135,13.6341,0.00075451,0.017,gaiaj,,3298,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,,,NaN
35,b'J15581571-2021368',0.349999994039536,0.0700000002980232,-9.35999965667725,0.310000002384186,b'M5.0',0.400000005960464,0,b'2M',b'Simbad',239.565541666667,-20.3602222222222,12624501,239.565457,-20.360244,-16.3512,-26.5829,13.87,STAR,2mass,0.29631697662592,20180610,,,349-076703,15581571-2021368,,J155815.70-202137.2,6246764399975618944,11454620,,tmgaia,1.98769,1.98748,hsoy,NaN,NaN,,351.474956,24.426557,241.646684,0.133365,18.867,0.162,17.109,0.389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.983,0.024,11.319,0.021,11.056,0.023,AAA-222-111-000-0-0,31.4,10.876,0.024,10.656,0.021,10.514,0.091,8.586,NaN,15.1422,0.00166138,0.017,gaiaj,,3002,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.271589,NaN,0,NaN,,,NaN
216,b'J16240942-2134075',0.330000013113022,0.109999999403954,-5.40999984741211,0.300000011920929,b'M3.5',1.10000002384186,0,b'2M',b'Simbad',246.039291666667,-21.5686944444444,203446438,246.039282,-21.568777,-12.1626,-21.243,13.3,STAR,2mass,0.298956882104861,20180610,,,343-082987,16240942-2134075,,J162409.42-213407.6,6052165616547571200,,,tmgaia,2.15478,2.15477,hsoy,NaN,NaN,,354.947516,19.171615,247.810367,0.043678,18.073,0.162,16.815,0.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.508,0.023,10.775,0.027,10.453,0.023,AAA-222-111-000-0-0,10.2,10.235,0.022,10.087,0.019,10.169,0.079,8.856,0.442,14.5207,0.00118364,0.017,gaiaj,,2928,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.516764,NaN,0,NaN,,,NaN
