# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Source identifier}
# - {name: SpType, datatype: string, description: Spectral type (1)}
# - {name: Assoc, datatype: string, description: Association identifier (2)}
# - {name: RAh, unit: h, datatype: int64, description: Hour of Right Ascension (J2000) (3)}
# - {name: RAm, unit: min, datatype: int64, description: Minute of Right Ascension (J2000) (3)}
# - {name: RAs, unit: s, datatype: float64, description: Second of Right Ascension (J2000) (3)}
# - {name: DE-, datatype: string, description: Sign of the Declination (J2000)(3)}
# - {name: DEd, unit: deg, datatype: int64, description: Degree of Declination (J2000) (3)}
# - {name: DEm, unit: arcmin, datatype: int64, description: Arcminute of Declination (J2000) (3)}
# - {name: DEs, unit: arcsec, datatype: float64, description: Arcsecond of Declination (J2000) (3)}
# - {name: pmRA, unit: mas / yr, datatype: float64, description: Proper motion along RA times cos(DE)}
# - {name: e_pmRA, unit: mas / yr, datatype: float64, description: Uncertainty in pmRA}
# - {name: pmDE, unit: mas / yr, datatype: float64, description: Proper motion along DE}
# - {name: e_pmDE, unit: mas / yr, datatype: float64, description: Uncertainty in pmDE}
# - {name: plx, unit: mas, datatype: float64, description: Parallax}
# - {name: e_plx, unit: mas, datatype: float64, description: Uncertainty in plx}
# - {name: RVel, unit: km / s, datatype: float64, description: Radial velocity}
# - {name: e_RVel, unit: km / s, datatype: float64, description: Uncertainty in RVel}
# - {name: Amb, datatype: string, description: Identifiers of possible associations forambiguous candidates (4)}
# - {name: r_SpType, datatype: int64, description: Reference for SpType (5)}
# - {name: r_RVel, datatype: int64, description: Reference for RVel (5)}
# - {name: dstArcSec, datatype: float64}
# - {name: Tmag, datatype: float64}
# - {name: GAIA, datatype: object}
# - {name: Teff, datatype: object}
# - {name: MatchID, datatype: int64}
# - {name: MatchRA, datatype: float64}
# - {name: MatchDEC, datatype: float64}
# - {name: ra, datatype: float64}
# - {name: dec, datatype: float64}
# schema: astropy-2.0
Name SpType Assoc RAh RAm RAs DE- DEd DEm DEs pmRA e_pmRA pmDE e_pmDE plx e_plx RVel e_RVel Amb r_SpType r_RVel dstArcSec Tmag GAIA Teff MatchID MatchRA MatchDEC ra dec
J1236-5638 (M5) LCC 12 36 31.704 - 56 38 15.36 -37.84 0.13 -12.1 0.12 10.15 0.11 "" "" "" "" "" 0.614405820102 15.473 6073162165467429376 3347 273904501 189.132395 -56.637547 189.1321 -56.6376
J1236-6310 (M5) LCC 12 36 43.752 - 63 10 57.06 -37.92 0.25 -9.88 0.15 10.2 0.12 "" "" "" "" "" 0.595962378433 15.306 6053654389652213504 None 415241228 189.182661 -63.182487 189.1823 -63.1825166667
J1238-5559 (M4) LCC 12 38 4.265 - 55 59 48.26 -37.05 0.1 -23.27 0.09 10.08 0.09 "" "" "" "" "" 0.717726514597 13.686 6073242567258374400 None 411873161 189.518099 -55.996661 189.517770833 -55.9967388889
J1238-5530 (M3) LCC 12 38 32.971 - 55 30 34.32 -40.19 0.06 -14.4 0.05 10.56 0.06 "" "" "" "" "" 0.795349692768 12.773 6073455872510582016 3345 411874804 189.637736 -55.509444 189.637379167 -55.5095333333
J1239-5337 M2.5 LCC 12 39 20.998 - 53 37 57.4 -45.0 0.09 -14.92 0.06 12.2 0.08 8.0 3.0 "" 21 5 0.677379526429 11.324 6074733165726906112 3514 160828759 189.837702 -53.632752 189.837491667 -53.6326111111
J1239-5539 F5V LCC 12 39 21.154 - 55 39 14.82 -40.26 0.2 -16.58 0.21 10.26 0.19 12.0 1.0 "" 55 4 0.757335664075 8.09 6073532254209611904 6596 411885590 189.838504 -55.654067 189.838141667 -55.6541166667
J1241-5720 (M2) LCC 12 41 22.584 - 57 20 45.59 -40.44 0.05 -15.92 0.04 10.18 0.04 "" "" "" "" "" 0.649205201962 12.053 6061141960759055232 3541 405508600 190.344421 -57.345947 190.3441 -57.3459972222
J1241-5834 (M5) LCC 12 41 28.354 - 58 34 15.78 -43.95 0.16 -17.4 0.14 10.34 0.12 "" "" "" "" "" 7.99725318009 15.683 6059992421350648448 4271 405514194 190.363949 -58.570656 190.368141667 -58.57105
J1241-4641 (M5) LCC 12 41 29.501 - 46 41 14.56 -38.13 0.19 -16.0 0.25 10.41 0.2 "" "" LCC(74);TWA(21);UCL(5) "" "" 0.723552698742 14.006 None None 73308877 190.373176 -46.687279 190.372920833 -46.6873777778
J1241-4641 (M3) LCC 12 41 31.25 - 46 41 4.55 -38.93 0.12 -16.86 0.16 10.01 0.09 "" "" LCC(79);TWA(16) "" "" 0.715860158917 12.954 6129159914714074880 3237 73308879 190.380462 -46.684501 190.380208333 -46.6845972222
J1242-6943 (M4) LCC 12 42 13.042 - 69 43 48.63 -39.5 0.14 -12.77 0.1 10.06 0.08 "" "" LCC(85);EPSC(15) "" "" 0.643866381537 13.831 None 2962 328477573 190.554831 -69.730118 190.554341667 -69.730175
J1242-7034 (M5) LCC 12 42 55.714 - 70 34 20.97 -40.46 0.12 -13.2 0.12 10.06 0.08 "" "" LCC(64);EPSC(36) "" "" 0.674237011292 13.61 None 3807 328480578 190.732669 -70.572426 190.732141667 -70.5724916667
J1245-6232 (M4) LCC 12 45 9.545 - 62 32 35.42 -39.89 0.07 -13.51 0.07 10.16 0.05 "" "" "" "" "" 4.49828861128 12.225 6055197863456117888 3239 434563064 191.292423 -62.543429 191.289770833 -62.5431722222
J1245-6232 (M2) LCC 12 45 10.092 - 62 32 36.63 -41.67 0.29 -16.19 0.26 10.05 0.21 "" "" "" "" "" 0.681829941473 12.225 6055197863456117888 3239 434563064 191.292423 -62.543429 191.29205 -62.5435083333
J1247-5946 (M5) LCC 12 47 8.818 - 59 46 9.14 -40.97 0.08 -16.45 0.08 10.54 0.06 "" "" "" "" "" 0.670266901295 14.098 6056717732130020352 None 405567345 191.787097 -59.769154 191.786741667 -59.7692055556
J1247-7031 (M2) LCC 12 47 35.998 - 70 31 14.02 -40.25 0.05 -14.24 0.05 10.01 0.03 "" "" LCC(86);EPSC(14) "" "" 7.26091088047 12.521 5843314963401535744 4242 329538374 191.899332 -70.522566 191.899991667 -70.5205611111
J1248-6828 (M3) LCC 12 48 31.802 - 68 28 54.11 -41.16 0.07 -14.97 0.07 10.54 0.05 "" "" "" "" "" 0.752636531425 12.27 5855730098950552704 3384 329649607 192.133038 -68.48162 192.132508333 -68.4816972222
J1248-5747 (M5) LCC 12 48 46.661 - 57 47 37.28 -38.36 0.14 -13.51 0.13 10.27 0.12 "" "" "" "" "" 0.605836807983 15.615 6060133261934236800 None 405813282 192.194718 -57.793632 192.194420833 -57.7936888889
J1248-6446 (M3) LCC 12 48 47.863 - 64 46 11.92 -40.45 0.07 -15.82 0.06 10.23 0.05 "" "" "" "" "" 0.652451940387 12.572 5861825550891696000 3065 369743688 192.199838 -64.769928 192.199429167 -64.7699777778
J1248-6446 (M3) LCC 12 48 52.721 - 64 46 10.96 -40.52 0.08 -15.45 0.07 10.32 0.06 "" "" "" "" "" 0.661188464228 12.468 5861825344733265408 3033 369743686 192.220084 -64.769659 192.219670833 -64.7697111111
J1248-5949 (M1) LCC 12 48 54.869 - 59 49 47.9 -41.58 0.04 -17.15 0.04 10.63 0.03 11.0 6.0 "" "" 4 0.734807487731 11.537 6056690725371812096 3430 405756510 192.229007 -59.829909 192.228620833 -59.8299722222
J1249-6152 (M8) LCC 12 49 14.237 - 61 52 27.69 -43.3 1.1 -10.7 1.0 11.11 0.66 "" "" "" "" "" 6.95499719187 17.878 6055325578610486528 3340 369620672 192.311769 -61.872809 192.309320833 -61.8743583333
J1249-4758 (M3) LCC 12 49 46.409 - 47 58 32.31 -38.78 0.11 -17.57 0.08 10.05 0.08 "" "" LCC(88);TWA(8) "" "" 0.641881073985 12.445 6127918085049362176 3229 165909066 192.443612 -47.975566 192.443370833 -47.9756416667
J1250-6044 (K7) LCC 12 50 47.652 - 60 44 5.9 -31.68 0.17 -14.62 0.26 10.46 0.13 "" "" "" "" "" 0.587019825812 10.844 6056392104882486272 3677 435111484 192.698868 -60.734923 192.69855 -60.7349722222
J1250-5717 (M7) LCC 12 50 52.231 - 57 17 5.07 -36.78 0.53 -13.03 0.42 10.07 0.44 "" "" "" "" "" 0.625044724587 16.292 None None 405912777 192.717792 -57.284592 192.717629167 -57.2847416667
J1252-6159 (M5) LCC 12 52 14.496 - 61 59 16.35 -41.02 0.18 -16.42 0.16 10.26 0.13 "" "" "" "" "" 0.678160859931 15.303 None None 435801086 193.060778 -61.987812 193.0604 -61.987875
J1253-6014 (M2) LCC 12 53 17.894 - 60 14 0.01 -32.96 0.77 -15.9 0.75 11.23 0.71 "" "" "" "" "" 0.494058152774 11.421 6056421035786314240 3315 436276821 193.324726 -60.233227 193.324558333 -60.2333361111
J1254-5818 (M5) LCC 12 54 39.23 - 58 18 17.58 -40.68 0.14 -17.93 0.15 10.36 0.13 "" "" "" "" "" 9.80114638811 17.036 6060186656950183424 4395 261987571 193.660295 -58.302727 193.663458333 -58.3048833333
J1255-6356 (M4) LCC 12 55 7.632 - 63 56 37.05 -39.28 0.08 -16.56 0.08 10.14 0.05 "" "" "" "" "" 0.630484937076 13.696 5861960962621624064 3102 436783866 193.782177 -63.943568 193.7818 -63.943625
J1255-7417 (M3) LCC 12 55 55.07 - 74 17 20.57 -40.45 0.47 -6.31 0.14 10.53 0.11 "" "" "" "" "" 0.990228891235 11.971 5838505463314316160 3232 361525866 193.980062 -74.288826 193.979458333 -74.2890472222
J1257-6651 (M1) LCC 12 57 41.767 - 66 51 36.98 -37.55 0.47 -13.57 0.43 10.19 0.29 "" "" "" "" "" 0.637377232749 11.505 5858220149181921536 3412 335287811 194.424447 -66.860206 194.424029167 -66.8602722222
J1258-6906 (M4) LCC 12 58 17.436 - 69 6 21.91 -41.91 0.11 -16.79 0.11 10.61 0.08 "" "" "" "" "" 0.62302661428 13.518 5844952823411376512 None 335370623 194.573104 -69.106025 194.57265 -69.1060861111
J1300-6926 (M3) LCC 13 0 4.452 - 69 26 20.27 -47.42 0.06 -20.22 0.06 12.01 0.04 "" "" "" "" "" 0.825357970532 11.986 5844883348015456640 3240 335836484 195.019129 -69.438858 195.01855 -69.4389638889
J1304-5950 (M4) LCC 13 4 38.52 - 59 50 58.25 -45.57 0.95 -16.95 0.35 11.33 0.4 "" "" "" "" "" 8.66225795971 15.462 6056107365730818176 4564 253360339 196.162078 -59.847242 196.1605 -59.8495138889
J1305-4811 (M3) LCC 13 5 20.875 - 48 11 11.61 -34.5 1.2 -25.9 1.1 11.4 1.0 "" "" LCC(87);UCL(9) "" "" 0.674088743983 12.404 6085297990702804736 3087 244865631 196.33722 -48.186462 196.336979167 -48.1865583333
J1306-4815 (M9) LCC 13 6 3.756 - 48 15 33.15 -34.4 2.9 -20.8 1.2 11.5 1.1 "" "" LCC(77);TWA(13);UCL(10) "" "" 0.618342569082 18.57 6085282185223770880 None 244866575 196.515884 -48.259136 196.51565 -48.2592083333
J1307-6844 (M2) LCC 13 7 17.534 - 68 44 10.78 -39.38 0.06 -17.51 0.05 10.15 0.04 "" "" "" "" "" 0.715713207141 12.042 5845050198906636416 3460 337147104 196.823564 -68.736251 196.823058333 -68.7363277778
J1308-6844 (M0) LCC 13 8 30.61 - 68 44 49.02 -39.18 0.05 -17.72 0.04 10.21 0.03 "" "" "" "" "" 0.74098449679 11.369 5845026078370283904 3582 337359464 197.128066 -68.746871 197.127541667 -68.74695
J1308-5053 (M2) LCC 13 8 32.542 - 50 53 31.66 -40.24 0.08 -20.1 0.06 10.86 0.04 14.0 3.0 "" "" 4 0.719282051185 12.13 6081196400015885696 3346 244943765 197.135867 -50.892029 197.135591667 -50.8921277778
J1309-5720 (K8) LCC 13 9 2.102 - 57 20 1.26 -41.58 0.03 -17.51 0.04 10.48 0.03 12.0 1.0 "" "" 4 4.32169625189 11.884 6063338819346794496 6205 253501249 197.25674 -57.333179 197.258758333 -57.3336833333
J1310-5945 (M4) LCC 13 10 53.328 - 59 45 28.8 -46.27 0.06 -22.9 0.07 11.99 0.06 "" "" "" "" "" 0.775389225582 12.966 6061934399402979072 3039 406249571 197.72257 -59.757892 197.7222 -59.758
J1311-4924 (M4) LCC 13 11 38.99 - 49 24 38.38 -37.56 0.11 -20.52 0.09 10.11 0.07 "" "" LCC(93);UCL(5) "" "" 0.686925677666 13.062 6081945064350254592 2967 245066871 197.912708 -49.410561 197.912458333 -49.4106611111
J1311-6700 (M5) LCC 13 11 53.777 - 67 0 33.7 -41.42 0.21 -20.3 0.22 10.16 0.17 "" "" "" "" "" 9.3538218244 16.127 5857590988017148672 4571 338029513 197.980651 -67.009743 197.974070833 -67.0093611111
J1312-5440 (M3) LCC 13 12 18.518 - 54 40 32.59 -34.93 0.52 -18.08 0.37 10.56 0.29 "" "" "" "" "" 0.779417066422 12.608 6067650691636845568 3099 406376573 198.077387 -54.675548 198.077158333 -54.6757194444
J1312-5447 (M8) LCC 13 12 34.668 - 54 47 26.97 -37.2 1.7 -22.0 1.2 10.0 1.1 "" "" "" "" "" 0.600591902633 18.581 6066895602030093184 None 406616159 198.1447 -54.790741 198.14445 -54.790825
J1313-5314 (M4) LCC 13 13 31.219 - 53 14 51.96 -42.3 0.17 -20.09 0.21 11.66 0.11 "" "" LCC(93);UCL(7) "" "" 0.640561645719 12.931 None 3433 399020708 198.380332 -53.247673 198.380079167 -53.2477666667
J1313-5807 (M3) LCC 13 13 42.49 - 58 7 22.17 -50.36 0.24 -27.67 0.28 13.21 0.21 "" "" "" "" "" 1.05167401255 11.956 6063021369724033152 3813 406694754 198.427432 -58.122618 198.427041667 -58.122825
J1316-6948 (M4) LCC 13 16 24.982 - 69 48 52.18 -40.9 0.29 -18.02 0.28 10.12 0.21 "" "" "" "" "" 0.478300790685 13.154 None 2829 338655076 199.104469 -69.814468 199.104091667 -69.8144944444
J1316-4917 (M4) LCC 13 16 57.646 - 49 17 40.95 -38.94 0.13 -21.25 0.12 10.53 0.1 "" "" LCC(86);UCL(10) "" "" 0.672761754388 13.596 6081815906097146880 3175 245271960 199.240445 -49.294621 199.240191667 -49.2947083333
J1317-6207 (K8) LCC 13 17 32.834 - 62 7 12.08 -38.18 0.04 -19.85 0.05 10.18 0.04 10.0 2.0 "" "" 4 0.612153069804 11.134 5868548755256438656 3646 443480340 199.387123 -62.119937 199.386808333 -62.1200222222
J1317-5455 (M4) LCC 13 17 56.083 - 54 55 41.54 -43.94 0.11 -21.94 0.11 11.97 0.06 "" "" LCC(94);UCL(6) "" "" 0.813527966245 13.058 6067196009218957824 3117 256168939 199.48398 -54.92806 199.483679167 -54.9282055556
J1318-5916 (M8) LCC 13 18 3.612 - 59 16 36.76 -34.79 0.73 -19.39 0.79 10.2 0.63 "" "" "" "" "" 4.09584114427 14.907 6062056273393501440 None 256127128 199.514105 -59.277908 199.51505 -59.2768777778
J1318-5057 (M4) LCC 13 18 23.052 - 50 57 29.74 -38.35 0.1 -22.02 0.09 10.24 0.06 "" "" "" "" "" 0.650657383752 12.998 6080667947236414848 3076 245339150 199.596292 -50.958164 199.59605 -50.9582611111
J1319-6831 M1.5 LCC 13 19 56.765 - 68 31 14.31 -39.93 0.14 -18.58 0.12 10.59 0.09 "" "" "" 21 "" 0.700706875924 10.863 5845197224226679168 3552 339308290 199.987047 -68.520614 199.986520833 -68.5206416667
J1324-7020 (M5) LCC 13 24 35.059 - 70 20 26.45 -38.7 0.13 -20.89 0.11 10.37 0.08 "" "" "" "" "" 0.750113173143 14.59 None None 340221485 201.146628 -70.340584 201.146079167 -70.3406805556
J1325-5111 (M3) LCC 13 25 58.044 - 51 11 44.87 -39.69 0.62 -20.6 0.52 11.14 0.35 12.4 0.5 LCC(92);UCL(8) "" 5 0.59882257356 12.375 6070093875192834560 3395 438733975 201.492073 -51.195707 201.49185 -51.1957972222
J1326-4627 (M4) LCC 13 26 25.01 - 46 27 34.65 -35.52 0.15 -22.66 0.19 10.04 0.11 "" "" LCC(70);UCL(22);TWA(8) "" "" 0.716195931814 13.931 6086807139128672768 None 438605218 201.604448 -46.459514 201.604208333 -46.459625
J1327-4719 (M2) LCC 13 27 27.598 - 47 19 8.04 -39.64 0.12 -25.62 0.11 11.03 0.08 "" "" LCC(49);TWA(33);UCL(18) "" "" 0.743400775925 12.019 6083709608731520768 3158 438627800 201.865233 -47.318774 201.864991667 -47.3189
J1327-4902 (M2) LCC 13 27 32.674 - 49 2 22.33 -37.79 0.09 -23.17 0.13 10.3 0.06 "" "" LCC(83);UCL(14) "" "" 0.692025401518 12.264 None 3291 438789953 201.886392 -49.039436 201.886141667 -49.0395361111
J1331-6047 (M5) LCC 13 31 6.202 - 60 47 57.39 -39.32 0.09 -18.92 0.12 10.75 0.09 "" "" "" "" "" 0.617458770827 14.683 None None 314899629 202.776133 -60.799179 202.775841667 -60.799275
J1331-4706 (M4) LCC 13 31 57.691 - 47 6 14.68 -37.65 0.19 -26.45 0.2 10.3 0.14 "" "" LCC(74);UCL(20);TWA(7) "" "" 0.655940699737 12.892 6083912674772253184 3019 243192504 202.990595 -47.10397 202.990379167 -47.1040777778
J1332-7147 (M5) LCC 13 32 11.585 - 71 47 38.6 -36.41 0.09 -20.9 0.1 10.14 0.06 "" "" "" "" "" 0.581607389122 14.243 5840638339778662144 None 341448790 203.048754 -71.793998 203.048270833 -71.7940555556
J1333-6508 (M3) LCC 13 33 51.828 - 65 8 33.33 -36.98 0.05 -21.88 0.06 10.16 0.04 "" "" "" "" "" 9.24516485073 15.831 5863824291255554048 None 316295845 203.462212 -65.144623 203.46595 -65.1425916667
J1334-5624 (M3) LCC 13 34 7.166 - 56 24 27.0 -48.04 0.11 -29.69 0.19 12.51 0.08 "" "" LCC(90);UCL(10) "" "" 1.58729261945 11.648 6062898091289216000 3239 457308993 203.530536 -56.407268 203.529858333 -56.4075
J1334-5624 (M2) LCC 13 34 7.277 - 56 24 26.31 -47.5 0.49 -30.08 0.62 12.48 0.35 "" "" LCC(91);UCL(8) "" "" 0.45250369059 11.648 6062898091289216000 3239 457308993 203.530536 -56.407268 203.530320833 -56.4073083333
J1334-5959 (M4) LCC 13 34 46.375 - 59 59 40.99 -36.51 0.06 -22.1 0.09 10.28 0.07 "" "" "" "" "" 0.699730787308 13.866 5869164722286540288 3079 316895281 203.693549 -59.994609 203.693229167 -59.9947194444
J1337-6749 (M3) LCC 13 37 54.907 - 67 49 49.93 -32.86 0.87 -19.61 0.78 10.15 0.66 "" "" "" "" "" 0.774739584482 12.26 5850553598202817024 4277 342299823 204.479326 -67.830475 204.478779167 -67.8305361111
J1339-5613 (M8) LCC 13 39 0.701 - 56 13 27.1 -36.5 1.8 -21.2 2.0 10.5 1.1 "" "" LCC(95);UCL(5) "" "" 9.93995502252 17.436 6064413660685752192 5659 413112407 204.749625 -56.22626 204.752920833 -56.2241944444
J1339-4718 (M3) LCC 13 39 32.366 - 47 18 0.82 -36.08 0.12 -24.28 0.11 10.09 0.09 "" "" LCC(62);UCL(37) "" "" 0.686514154269 12.465 6083158341074049536 3206 243359168 204.885084 -47.300114 204.884858333 -47.3002277778
J1343-5156 (M4) LCC 13 43 11.381 - 51 56 11.61 -36.81 0.15 -24.91 0.11 10.42 0.07 "" "" LCC(84);UCL(16) "" "" 0.729356449597 13.132 6069224024064609152 3093 241467204 205.797691 -51.936443 205.797420833 -51.9365583333
J1344-6412 (M4) LCC 13 44 7.378 - 64 12 36.7 -35.24 0.07 -23.82 0.08 10.02 0.06 "" "" "" "" "" 0.648483526535 13.706 5864339790389973120 None 321805583 206.031079 -64.21009 206.030741667 -64.2101944444
J1350-5217 (M5) LCC 13 50 40.277 - 52 17 34.74 -36.06 0.17 -25.75 0.18 10.27 0.09 "" "" LCC(78);UCL(22) "" "" 0.758852700222 14.518 6066244862938968192 None 241626984 207.668078 -52.292843 207.667820833 -52.2929833333
J1351-5223 (M3) LCC 13 51 50.395 - 52 23 27.77 -35.98 0.13 -25.95 0.16 10.21 0.08 "" "" LCC(77);UCL(23) "" "" 0.710075342421 12.475 6066053547916753280 3276 241661288 207.960219 -52.390915 207.959979167 -52.3910472222
J1352-5123 (M5) LCC 13 52 19.046 - 51 23 58.08 -36.94 0.21 -22.58 0.2 10.23 0.13 "" "" LCC(58);UCL(42) "" "" 0.641079390943 15.049 None None 241683370 208.079604 -51.399376 208.079358333 -51.3994666667
J1400-5517 (M2) LCC 14 0 40.699 - 55 17 37.77 -35.3 0.07 -27.74 0.16 10.28 0.06 "" "" LCC(82);UCL(18) "" "" 0.735280751591 11.933 5872591900032729088 3288 209291266 210.169842 -55.293686 210.169579167 -55.293825
J0120-6241 (M5) OCT 1 20 36.925 - 62 41 38.85 33.78 0.14 41.63 0.1 14.48 0.07 "" "" "" "" "" 0.88664899857 14.057 4715353678410893824 3080 237883499 20.153547 -62.694327 20.1538541667 -62.694125
J2119-8237 (M5) OCT 21 19 46.178 - 82 37 26.53 33.89 0.1 -5.84 0.13 10.64 0.06 "" "" "" "" "" 0.548026604228 13.957 6348023717176490624 None 273227122 319.94142 -82.623952 319.942408333 -82.6240361111
J2231-5709 (K6) OCT 22 31 11.455 - 57 9 11.39 35.17 0.05 3.21 0.05 10.06 0.03 "" "" "" "" "" 0.714364309381 10.91 6504568197008596352 4507 403205635 337.797364 -57.153176 337.797729167 -57.1531638889
J2335-6441 F2IV/V OCT 23 35 13.078 - 64 41 20.61 33.03 0.05 14.68 0.06 10.91 0.03 "" "" "" 55 "" 0.600411630035 6.797 6390251560752292608 6896 235037790 353.80412 -64.689109 353.804491667 -64.6890583333
J0241-5725 (M4) OCT 2 41 18.984 - 57 25 17.71 17.92 0.1 30.52 0.13 11.64 0.08 4.0 2.0 "" "" 5 1.18972209428 11.446 4738546123851971328 3393 201897406 40.329548 -57.421812 40.3291 -57.4215861111
J0241-5725 M3 OCT 2 41 19.16 - 57 25 18.17 14.73 0.07 29.64 0.08 11.36 0.05 4.0 2.0 "" 21 4 0.656251555425 11.446 4738546123851971328 3393 201897406 40.329548 -57.421812 40.3298333333 -57.4217138889
J0327-3756 (M5) OCT 3 27 37.46 - 37 56 41.23 6.93 0.1 30.38 0.12 13.18 0.07 "" "" "" "" "" 0.401475371782 14.796 4853696258642408704 None 308266061 51.906043 -37.944893 51.9060833333 -37.9447861111
J0334-4957 (M6) OCT 3 34 38.936 - 49 57 50.35 9.44 0.16 28.57 0.19 10.89 0.09 "" "" "" "" "" 0.511455552264 15.918 4736642113310513792 None 200851813 53.662164 -49.964121 53.6622333333 -49.9639861111
J0340-5207 (M4) OCT 3 40 12.24 - 52 7 9.39 0.9 0.07 40.25 0.09 12.9 0.04 "" "" "" "" "" 0.619577107928 12.708 4733231153363010816 3225 206403004 55.050947 -52.119444 55.051 -52.119275
J0025-6237 (M5) OCT 0 25 5.997 - 62 37 6.8 32.27 0.1 18.45 0.09 11.84 0.07 "" "" "" "" "" 0.48710532534 13.896 4901711450391405824 None 231907750 6.27473 -62.618621 6.2749875 -62.6185555556
J0407-5043 (M5) OCT 4 7 27.941 - 50 43 53.52 0.31 0.14 28.39 0.15 10.09 0.07 "" "" "" "" "" 0.406261035845 14.558 4830136541957603712 None 219219101 61.866431 -50.731646 61.8664208333 -50.7315333333
J0411-4044 (M5) OCT 4 11 32.0 - 40 44 24.67 -0.77 0.17 24.87 0.18 10.89 0.1 "" "" "" "" "" -99.0 -99.0 -99 -99 -99 -99.0 -99.0 62.8833333333 -40.7401861111
J0411-4044 (M5) OCT 4 11 33.165 - 40 44 22.58 -0.01 0.1 27.48 0.11 10.69 0.06 "" "" "" "" "" 0.620917628091 14.9 4840770468665850240 3371 257605749 62.888145 -40.739775 62.8881875 -40.7396055556
J0414-7025 (M4) OCT 4 14 1.26 - 70 25 23.08 -1.39 0.09 33.9 0.09 10.29 0.04 "" "" "" "" "" 0.620339027678 13.754 4654322227495850880 3263 388128331 63.505267 -70.42325 63.50525 -70.4230777778
J0429-5138 (M4) OCT 4 29 33.898 - 51 38 51.38 -6.58 0.13 37.15 0.14 12.8 0.06 "" "" "" "" "" 0.526853395919 12.791 4781262013153158016 3123 219258986 67.391331 -51.647741 67.3912416667 -51.6476055556
J0430-3304 (M3) OCT 4 30 46.345 - 33 4 2.96 -4.81 0.12 23.4 0.15 10.71 0.08 "" "" "" "" "" 0.350397845009 12.546 4871187049099076864 3470 170698265 67.693112 -33.067586 67.6931041667 -33.0674888889
J0430-3605 (M4) OCT 4 30 46.592 - 36 5 14.67 -5.58 0.11 24.44 0.14 11.05 0.07 "" "" "" "" "" 0.425160737088 13.024 4866114898881084416 3508 7807668 67.694173 -36.087522 67.6941333333 -36.0874083333
J0433-3650 (M4) OCT 4 33 5.243 - 36 50 37.43 -3.99 0.12 23.48 0.14 10.0 0.07 "" "" "" "" "" 0.432412743671 13.807 4865836241402654336 3038 77175246 68.27183 -36.84385 68.2718458333 -36.8437305556
J0446-3452 (M4) OCT 4 46 28.855 - 34 52 4.29 -8.12 0.09 23.34 0.16 10.48 0.06 "" "" "" "" "" 0.44764962175 13.87 4867211043254390656 None 1223040 71.620245 -34.867982 71.6202291667 -34.8678583333
J0501-3550 (M3) OCT 5 1 13.769 - 35 50 44.52 -11.6 0.06 18.85 0.07 10.3 0.04 "" "" "" "" "" 0.297498482497 12.925 4824652143598892160 3459 1518580 75.307423 -35.845771 75.3073708333 -35.8457
J0501-7058 (M5) OCT 5 1 50.405 - 70 58 46.57 -10.12 0.82 33.29 0.92 11.69 0.47 "" "" "" "" "" 9.34895366702 17.227 4654653661534633216 4275 30760080 75.452148 -70.979202 75.4600208333 -70.9796027778
J0516-3225 (M4) OCT 5 16 43.922 - 32 25 53.33 -13.32 0.08 21.17 0.08 10.44 0.04 "" "" "" "" "" 0.430549093377 12.984 4826580618274205824 3149 77954301 79.183105 -32.431568 79.1830083333 -32.4314805556
J0516-3226 (M4) OCT 5 16 44.387 - 32 26 3.01 -14.55 0.1 21.62 0.1 10.39 0.06 "" "" "" "" "" 0.408351870746 13.631 4826580618274205952 3180 77954300 79.185038 -32.434252 79.1849458333 -32.4341694444
J0555-4457 (M8) OCT 5 55 23.733 - 44 57 36.66 -16.4 1.4 21.8 1.9 11.4 0.79 "" "" "" "" "" 0.697086994444 17.826 4801637750321546496 3666 389859343 88.848782 -44.960362 88.8488875 -44.9601833333
J0422+1629 (M8) TAU 4 22 48.299 + 16 29 21.63 6.6 3.2 -14.7 2.7 11.0 1.9 "" "" "" "" "" 0.246000672634 18.069 3313625341116887424 None 435926395 65.701246 16.48941 65.7012458333 16.4893416667
J0426+2531 (M8) TAU 4 26 37.031 + 25 31 28.65 0.9 2.1 -20.5 1.5 10.8 1.1 "" "" "" "" "" 0.329555519591 17.8 151170513673695488 None 267951338 66.654354 25.5247 66.6542958333 25.524625
J0436+1310 (M8) TAU 4 36 20.896 + 13 10 58.02 14.8 2.9 -13.4 1.7 10.5 1.9 "" "" "" "" "" 0.26515265457 18.364 3308265011478648704 None 245896836 69.087141 13.182797 69.0870666667 13.1827833333
J0453+2237 (M9) TAU 4 53 59.226 + 22 37 53.79 1.7 3.3 -19.1 1.4 10.8 1.3 "" "" "" "" "" 0.313764393697 18.792 3413209238823479808 None 68570584 73.496785 22.631695 73.496775 22.6316083333
J0459+2628 (M8) TAU 4 59 32.852 + 26 28 3.85 -1.9 3.8 -18.8 2.1 10.9 2.1 "" "" "" "" "" 0.417248040614 18.507 153727153086643968 None 85110784 74.886949 26.467836 74.8868833333 26.4677361111
J1339-3306 (M5) UCL 13 39 48.245 - 33 6 20.33 -36.09 0.19 -27.32 0.19 10.12 0.11 "" "" "" "" "" 0.708487450354 18.104 6168418875030497408 3303 101940827 204.951213 -33.105534 204.951020833 -33.1056472222
